lepton_pT,lepton_eta,lepton_phi,met_magnitude,met_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_1_b_tag,jet_2_pt,jet_2_eta,jet_2_phi,jet_2_b_tag,jet_3_pt,jet_3_eta,jet_3_phi,jet_3_b_tag,jet_4_pt,jet_4_eta,jet_4_phi,jet_4_b_tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,label
0.649682,1.20085,-1.20374,0.213864,-1.0114,1.4462,0.344575,1.29906,2.17308,0.778084,0.414837,0.531426,2.21487,0.834728,0.704705,-1.09525,0,1.22945,-1.64695,-0.630647,0,0.976248,1.21499,0.978069,1.02338,0.999028,1.24179,1.03237,1
0.473628,2.08911,-1.21317,0.17951,-1.25404,0.647938,0.899103,1.56849,2.17308,1.09901,0.428436,0.784429,0,0.507546,1.55852,-0.17161,0,1.90734,0.562528,-0.267732,3.10196,1.16654,0.989669,0.983378,0.672154,1.18015,0.816306,0.726154,1
0.471431,1.56901,-0.947947,1.24009,-0.985467,1.06402,1.05754,-1.24064,2.17308,2.13923,-1.58716,1.01024,0,0.657351,-0.947396,-0.0506782,0,0.853386,-1.54701,-0.239431,0,0.869613,0.691331,0.984993,0.751831,0.739081,0.889249,0.784396,1
1.19029,-2.30933,-1.46785,1.11682,1.44328,0.586836,-2.50531,-1.21514,0,1.19004,-1.20444,0.556949,2.21487,1.07937,-0.812679,-0.55438,0,0.720485,-1.87681,0.302266,0,0.98243,0.852237,0.985678,1.16697,0.353754,0.827082,0.797541,1
0.731304,0.862882,-1.62377,0.131778,-0.713043,0.769501,-0.7526,-1.52669,2.17308,0.574498,-0.282609,-0.336985,0,1.08762,0.639167,0.440365,2.54822,0.555699,-1.01317,0.214035,0,0.497674,0.838074,0.985729,0.799161,1.43984,0.795923,0.704697,1
0.619303,0.0203992,-1.71033,0.723992,-0.305454,0.914057,-0.336704,-1.56605,0,1.10014,-0.555565,0.0148799,1.10744,0.969957,-0.994729,-1.07528,0,1.59529,-0.08874,0.467629,3.10196,0.975977,1.2432,0.989506,0.741902,0.551202,0.959605,0.790823,1
0.617473,-0.293219,-1.21484,0.664892,-0.779937,0.978548,0.250503,0.938718,0,0.897314,0.0505717,-1.52155,2.21487,0.851588,2.26851,0.0148834,0,0.836834,-0.451851,1.28058,0,0.816358,0.967843,0.973066,0.695095,0.623001,0.764275,0.739436,1
1.47853,0.99242,-0.340371,1.02006,1.41701,1.8632,0.492119,1.47868,2.17308,2.65115,0.0806843,-0.361952,0,0.351418,-0.402157,0.788739,0,0.791073,1.14717,1.15517,3.10196,1.33374,1.31898,1.70126,1.55764,0.691659,1.48906,1.30356,1
0.618937,-0.591253,-1.41459,1.2738,-0.511623,0.991923,-1.16949,-1.13586,2.17308,0.993882,-0.963542,0.366642,0,1.47996,-0.789013,1.21478,1.27411,1.61379,-0.122053,0.609132,0,0.802147,0.911924,0.984775,0.909621,1.30997,1.04892,0.968333,1
0.762233,-1.74443,-1.04116,1.49919,-1.67437,0.809533,-0.556535,0.189757,2.17308,1.23474,1.13268,0.691772,0,0.426057,0.24685,0.230675,0,1.14061,-0.480167,-0.973028,0,0.75829,0.755842,0.984383,0.534261,0.739714,0.987225,0.9039,1
3.02606,0.802496,-0.644993,1.00541,-0.0168028,1.05779,1.84576,1.15603,0,0.932567,0.511974,1.61667,1.10744,0.763602,-0.315683,1.30575,2.54822,0.453467,1.14384,0.393271,0,0.721459,1.00619,1.29771,1.28047,0.474357,1.04616,1.13234,1
0.93481,1.24565,-0.356462,0.848086,-1.13175,0.891247,1.48433,1.32955,0,0.913052,0.0971976,-0.521188,2.21487,0.543724,0.485335,0.718842,0,0.513833,0.191921,1.21732,3.10196,0.908246,1.34252,0.986971,0.734418,0.619572,0.779932,0.813678,1
0.749056,0.237594,-1.3935,0.776094,-0.275646,1.10552,0.524796,0.475261,0,1.33206,-0.475913,-1.45663,2.21487,0.539158,0.651911,-0.927163,0,1.28422,0.909815,-0.0435474,1.55098,0.654621,0.740366,0.991687,0.78806,1.53103,0.835342,0.665727,1
0.53823,0.892101,-0.984013,0.0677689,1.14219,0.746782,0.364379,0.349417,2.17308,0.949061,1.74562,-1.18088,0,0.898479,1.03968,-0.18215,2.54822,2.06677,-0.640902,-1.66389,0,1.23913,0.930511,0.95176,0.799228,0.620986,0.817445,0.788197,1
0.808534,-0.226015,1.36538,0.668364,0.631714,0.883185,0.537669,-0.750569,0,0.640093,0.584827,0.270102,2.21487,0.945545,1.25176,1.24085,2.54822,0.953182,0.873171,-1.18889,0,0.927069,0.710041,0.984721,0.658358,0.714098,0.548583,0.555023,1
0.329233,0.740162,0.0181721,1.14174,-0.752437,0.713529,-1.15364,-1.73292,0,0.824038,-1.43174,1.33371,0,1.53194,-0.750782,-0.229858,2.54822,1.21485,-0.390222,0.687375,3.10196,0.650489,0.847356,0.981798,0.655746,0.789357,0.865279,0.810614,1
0.988066,0.455763,0.996393,1.15194,-0.113469,1.91981,1.54968,-1.5084,0,1.70977,-0.478827,0.0187637,2.21487,0.543197,1.21262,0.634523,0,0.836347,-1.09979,-0.620659,3.10196,0.567245,2.11409,1.24328,1.07739,0.746402,2.01432,1.57845,1
0.719226,-0.102321,-1.05781,0.871598,0.889331,1.26729,-0.766463,-0.446768,1.08654,0.892656,-1.08788,1.57229,2.21487,1.16367,-1.65557,0.988444,0,0.605354,-1.64029,0.306705,0,1.22366,0.880286,1.07829,1.07422,1.54098,0.93799,0.837331,1
0.721788,0.50641,-0.0446299,1.64933,-0.599594,0.720766,-1.44477,1.50806,0,0.614409,-1.31907,0.396603,2.21487,0.496482,1.6277,0.904124,0,0.57079,-1.04149,-0.663942,3.10196,2.67975,1.54195,0.991987,0.935251,0.437479,1.03563,0.997484,1
0.936458,-0.390616,-0.718234,0.706596,0.335117,0.988167,-0.0386444,-1.64367,2.17308,0.404906,-0.962571,0.696211,2.21487,0.824718,1.57217,-0.410146,0,0.887462,1.33372,0.377179,0,0.70357,1.04643,0.989189,1.04023,0.921796,0.902902,0.888029,1
0.890705,-0.75488,0.175198,0.39823,-1.41149,0.573003,-0.0564685,-0.640802,2.17308,1.21812,-0.809094,-0.54893,0,2.46555,-0.437657,1.05945,0,0.801783,0.0186942,-1.38699,3.10196,2.68002,1.54332,0.991638,0.657441,0.447435,1.03372,0.845257,1
0.722337,0.326225,0.194063,1.24735,-0.486406,0.679451,-0.953617,1.58401,2.17308,1.58777,1.34638,1.38586,0,0.79293,-2.41108,-0.896652,0,1.03107,-1.29217,0.459306,3.10196,0.936183,1.05638,0.988765,0.806174,0.797587,0.796018,0.723974,1
0.6398,1.77062,0.00263603,0.823201,-0.00587041,0.859459,-0.998177,0.84392,0,0.717146,-0.677959,-1.4411,2.21487,1.02932,0.0866465,-0.613737,0,1.09825,0.870672,-1.38089,3.10196,1.90738,1.28732,0.973856,0.77285,0.791139,0.983739,0.988033,1
0.339848,1.45798,0.183521,0.67281,-0.886032,0.700612,0.646595,0.821745,0,1.07408,-0.557508,-0.293153,2.21487,1.29872,-0.0899417,1.51045,0,1.38961,-0.715856,-1.30043,3.10196,0.887824,1.06832,0.991443,0.743275,0.88324,0.756438,0.690725,1
0.441418,-1.44542,-0.63556,0.825871,1.23675,0.676703,1.06348,-0.261053,2.17308,0.519226,0.215705,1.63276,0,0.525986,-0.786282,0.627311,0,0.803487,0.373477,-1.17779,3.10196,0.778921,1.03809,0.991098,1.13835,0.625103,1.4485,1.12507,1
1.28198,0.914503,-1.68203,1.52582,1.0544,0.801746,0.49905,-0.157384,0,1.00332,0.607169,-0.773084,0,0.942209,-0.555989,-0.0434666,1.27411,1.53006,2.04828,0.824438,0,1.01022,0.955733,1.21125,1.28686,1.11728,0.974539,0.976671,1
1.57424,-0.236729,1.35483,0.363006,-1.59915,0.447318,-2.49144,-1.52448,0,1.09322,-0.658531,-0.446841,2.21487,0.550046,-1.02841,-0.805676,0,1.54028,-1.59282,0.160208,0,0.876958,0.876073,0.983879,1.17155,0.648753,0.804087,0.8828,1
0.42147,-0.1218,0.776113,0.953265,-0.532758,1.20436,-0.482267,0.553427,0,1.62101,-0.0183958,-1.66969,0,1.28941,-1.22866,0.0642548,2.54822,0.706368,0.547537,-1.089,0,0.846325,0.590456,0.992859,1.20696,0.817481,0.928035,0.900106,1
0.544452,-1.23505,1.15342,0.733443,-0.192084,0.547536,-1.07641,-0.654107,0,0.513686,-0.434144,1.4419,2.21487,0.751835,-1.53633,-1.39148,0,1.26839,0.20025,0.655745,3.10196,0.95076,0.914161,0.985947,0.796769,0.53844,0.769745,0.68646,1
2.23564,1.12001,0.00319089,1.40168,-0.801388,0.580332,-0.92391,0.641573,0,1.06703,1.70191,0.838802,0,1.31312,0.672847,1.40505,1.27411,3.04794,0.958119,-1.31818,1.55098,0.960759,0.99844,1.62471,1.43554,1.0206,1.15739,1.20964,1
0.739723,0.977811,1.28714,1.96527,1.55997,1.20601,0.92584,0.117134,0,0.674339,0.680022,-1.19364,2.21487,0.485417,0.791179,-0.802347,1.27411,0.405029,-0.600926,-0.654508,0,0.763802,0.987621,1.00051,0.805882,0.216115,0.686285,0.865788,1
0.512975,-1.27011,-0.414722,0.479457,-0.464347,0.861566,-2.80535,-0.538795,0,1.28522,-0.533224,1.71488,0,0.78573,-1.00019,-1.22006,0,2.20478,0.296024,0.929316,3.10196,0.927468,1.09106,0.978987,0.607104,0.388126,0.693643,0.667711,1
0.376267,-2.27817,0.315578,1.48616,1.71581,1.11944,-0.679323,-0.028215,2.17308,0.590991,-0.561394,-1.28852,2.21487,1.35193,-1.60551,1.69684,0,1.52981,-1.01984,0.378289,0,0.731519,0.748474,0.987482,1.60129,1.08734,1.13187,0.898001,1
0.781083,-0.896105,-0.795915,0.304477,1.14709,0.469762,-2.5063,-0.522163,0,0.567573,-1.46283,-0.0545766,2.21487,1.22584,-0.094493,1.0184,2.54822,1.3475,-1.81019,-1.68609,0,1.07546,0.864469,0.989301,0.978201,0.993023,1.01883,0.837342,1
1.00106,0.883336,-0.855285,0.614192,-1.11055,0.584271,0.607976,0.818419,0,0.835496,-0.861548,-0.191065,2.21487,0.855627,-0.150018,-0.961556,2.54822,1.13647,0.43927,1.49644,0,0.715005,0.884838,0.99085,1.59501,0.663717,1.06931,0.978043,1
1.50269,0.950539,1.28326,0.584969,0.118967,1.17999,0.159402,-0.761102,2.17308,0.671695,0.103026,0.803848,0,0.466099,1.1753,-0.362995,0,0.474157,-0.587601,1.52529,3.10196,0.919437,1.11093,1.1258,0.71097,0.783058,0.882144,0.770044,1
1.2785,0.653479,-0.267129,1.32353,0.465607,0.960593,1.13973,1.2852,0,0.848464,0.533344,-0.968384,1.10744,0.772031,0.553604,-1.50686,2.54822,0.395537,-0.226156,-1.49243,0,0.918491,1.01828,1.10629,0.902428,0.402153,0.725653,0.779324,1
0.728559,1.14436,-0.549554,0.595385,0.415645,0.79625,0.232679,1.1017,2.17308,0.673206,1.21719,-0.0656731,0,1.40128,-0.0034681,-1.51851,2.54822,0.626043,1.82759,-1.06514,0,0.780789,1.15893,0.992871,1.2729,0.937891,1.04418,0.91369,1
1.42601,-0.610733,-0.802018,0.407984,-1.49432,1.13813,-0.45157,1.17599,0,0.390427,-1.64933,-0.900695,0,0.46206,0.123056,-0.0540066,2.54822,0.766976,-0.924062,0.423791,3.10196,1.12098,0.821434,0.997094,0.698004,0.356643,0.537507,0.670165,1
0.577394,0.330121,0.119157,0.36542,-1.47417,0.647022,0.475285,-0.585919,2.17308,0.314255,1.07634,0.187432,0,0.564974,1.79882,-1.36929,0,1.01574,0.530881,0.81223,0,0.919844,1.08323,0.982274,0.551715,0.649226,0.658028,0.593419,1
0.377914,0.4207,-0.799799,1.28135,-0.868994,1.24238,-1.24078,0.550656,0,1.47383,-0.331178,-1.49603,2.21487,1.44694,-1.15402,-0.137217,0,1.4804,-1.15226,1.5486,3.10196,0.978075,1.01128,0.978994,0.900779,0.892168,0.951919,0.84757,1
0.493026,0.422648,0.497572,1.13883,-0.566343,1.00603,-0.741708,0.468608,0,1.1398,-0.323407,-0.57501,2.21487,1.11361,-0.762616,1.50046,0,1.61817,-0.136211,-1.3093,3.10196,0.831048,0.924646,0.986717,0.621904,0.760166,0.900745,0.812972,1
1.00856,1.56609,-1.3702,2.26828,-1.73737,1.58306,0.176235,0.479696,0,1.03039,1.09577,-0.924552,2.21487,0.912002,-0.26744,-0.430117,2.54822,0.706124,1.1022,0.662404,0,1.01077,1.08716,0.976254,0.883642,0.911162,1.05619,1.2045,1
0.830312,-0.400355,-1.71477,0.705893,1.27606,0.843519,0.417852,-0.436235,0,1.06049,0.0350297,0.00988642,0,1.02897,0.677398,1.68186,1.27411,0.633589,-1.27218,-1.4053,0,0.877467,0.776628,0.991607,0.563154,0.68931,0.781824,0.773822,1
0.633943,-1.27206,0.32501,2.04273,0.393956,0.844252,0.488158,-1.02166,2.17308,0.81107,-0.471056,-1.62086,0,0.416223,1.16074,-0.432891,0,0.895738,0.302687,1.61907,1.55098,1.18422,0.911801,1.00295,1.59973,0.637788,1.7995,1.53261,1
0.54372,-2.15253,-0.195552,1.68307,-1.1605,1.02344,-1.59628,0.386006,0,0.565936,-1.36958,-0.435745,0,0.664902,-2.42564,1.41004,0,1.12259,-0.987356,-1.68609,3.10196,0.935775,0.745447,1.01175,0.607631,0.178755,0.516701,0.615234,1
1.43443,-0.314646,-0.551218,0.838419,-1.15806,1.23477,-0.996197,1.11002,2.17308,0.613024,-0.585678,-1.19586,0,1.04284,0.344247,0.794841,2.54822,1.25452,0.425945,-0.506899,0,0.943652,0.984872,0.992196,1.54643,1.13043,1.1189,0.986519,1
1.3001,0.423622,0.321681,1.10619,-1.33361,1.74136,2.43297,-1.46405,0,0.996149,1.61934,-1.50546,0,1.30065,1.15619,0.151903,2.54822,0.793751,0.411787,0.702912,1.55098,1.13831,1.53925,1.65606,1.07461,0.481942,1.27002,1.34885,1
0.960432,0.250256,1.21279,0.928481,-0.289391,0.814755,0.49608,0.0572615,0,1.80483,-0.101934,-1.58591,2.21487,0.828406,1.43108,-1.27665,0,1.64908,1.08721,0.625224,0,0.944667,1.01965,1.27729,1.13629,0.898497,1.01076,0.907869,1
1.58541,0.315512,-1.54553,1.37705,1.40644,1.03397,-0.568417,-0.253846,2.17308,0.48561,-0.24084,0.234592,0,0.805048,1.96358,-0.0750864,0,1.02255,-0.279456,1.4637,3.10196,0.744363,0.770696,0.988197,0.541915,1.09553,0.993019,0.809245,1
2.05098,0.0496183,0.0270499,0.312446,0.892755,0.469487,-0.387205,1.55352,2.17308,0.405535,1.03457,-1.47161,2.21487,0.37741,-0.401247,-0.222646,0,0.436429,-0.901575,1.60242,0,0.469776,0.55672,0.989715,0.936495,0.571473,0.717078,0.585878,1
0.72252,-1.11622,-0.253258,0.602752,-0.928762,1.10497,0.837709,1.20704,2.17308,0.494675,-1.03154,0.747255,0,0.574809,0.974139,-0.336921,0,1.15229,0.422614,-0.95971,1.55098,0.882848,1.07154,0.989259,0.638102,1.12616,0.917324,0.7718,1
2.01896,0.706073,1.49965,0.401708,1.22097,0.886117,1.34867,-0.539903,1.08654,0.387909,1.44449,1.14895,0,0.529674,-0.363927,-0.0234962,1.27411,0.609735,1.02724,-0.147316,0,0.588454,0.699701,0.977239,0.828136,0.935125,0.968677,0.773122,1
0.428607,1.30604,0.497572,1.06725,-1.47269,0.782509,-0.0356737,1.58346,2.17308,1.04286,-0.481741,0.406035,0,1.09096,-0.0999545,0.101422,0,1.05322,-0.306107,-1.10177,3.10196,0.776262,0.983654,0.987234,1.04887,0.653753,0.924829,0.851184,1
1.28509,-0.534763,0.222361,0.346139,-0.595825,1.83214,-1.04967,-1.68691,0,1.11802,1.02777,-0.653241,2.21487,0.963634,0.236838,0.068138,1.27411,0.625313,-1.36712,1.18014,0,0.989741,1.61606,0.981492,1.40657,0.806159,1.61121,1.33339,1
0.417993,2.14657,0.660702,0.761507,1.08198,0.747881,1.36946,0.626051,1.08654,1.10103,0.798529,-1.03885,1.10744,0.698446,1.81248,-0.407373,0,0.368518,-0.138709,-1.61118,0,0.880208,0.847779,0.994635,0.952735,1.38492,0.815592,0.712653,1
0.749605,0.515175,-0.277672,2.29452,0.799459,0.750904,0.436666,-0.679054,2.17308,0.903987,0.025316,-1.16257,0,1.09114,1.08883,0.159115,2.54822,1.68243,-0.528471,-1.71439,0,0.909179,1.13135,1.49998,0.902935,0.887657,1.00096,1.02676,1
0.673107,0.350575,1.22389,0.621268,-0.580818,1.01675,0.148509,0.800679,1.08654,0.612521,1.18708,-1.18144,2.21487,0.642072,0.0138266,1.39895,0,0.810059,-0.417705,-1.11176,0,0.646951,0.855287,0.989,0.756354,1.30847,0.77628,0.665907,1
1.51257,0.556082,-1.3763,0.938697,1.50974,0.592699,1.94578,0.350526,0,0.816358,0.911209,-0.635486,0,0.716711,1.23174,0.658931,2.54822,1.17712,0.120299,0.504809,3.10196,0.970343,0.9655,0.996478,0.898822,0.461051,0.71209,0.803534,1
0.639251,1.04404,1.12734,1.47989,-1.61097,0.835916,0.272288,-0.136873,0,0.657846,-0.484655,0.377184,2.21487,0.474704,-1.13127,0.341623,0,0.423042,-0.275292,-0.338206,0,1.05656,0.861987,0.980065,1.33767,0.691135,0.828281,0.950214,1
0.571354,-0.38185,0.758912,2.22375,0.330448,0.702994,-0.630802,-0.613638,2.17308,0.898196,-0.293295,-1.72573,0,0.643828,-0.790833,-1.04144,2.54822,0.702716,2.04412,-1.34648,0,1.95354,1.37794,0.997745,1.20172,0.329877,1.05978,1.09294,1
0.661029,0.780095,-0.531243,2.96406,-0.751011,2.18676,-0.36443,-0.704001,1.08654,4.00235,-0.764411,0.761681,0,1.35615,0.149454,-0.992621,2.54822,3.68445,0.625822,1.42929,0,0.814704,0.857184,0.980065,0.787696,0.798511,0.904904,0.826076,1
0.59478,-0.219197,-1.62932,0.502196,0.405628,0.784707,0.0158182,0.858334,1.08654,1.50278,-0.434144,-0.784735,0,0.583941,0.601847,1.54373,2.54822,0.588558,-0.291949,-0.239986,0,1.07427,0.956351,0.98474,0.822598,0.560935,0.836904,0.750925,1
0.744664,-0.0760237,-1.18987,0.256564,0.434886,0.890605,-0.167374,-0.44067,2.17308,1.29592,-0.207814,1.53234,0,1.30926,0.461669,0.191844,2.54822,0.390425,0.594175,1.05861,0,0.58767,1.05695,0.979782,0.827834,0.861339,0.909701,0.78541,1
1.44229,-0.692546,-1.18931,1.19491,0.309834,1.51418,-0.520886,0.437009,0,1.06653,-0.823665,-1.71851,2.21487,0.765358,-1.54452,-1.02369,2.54822,0.736307,0.0994781,0.679051,0,0.633312,1.27016,1.77516,1.1318,0.701975,1.02911,0.982978,1
0.774494,0.827819,-1.58604,0.574493,0.724355,1.20528,0.781266,-0.731166,0,1.85733,-1.41912,0.729501,0,1.19581,-0.0781085,-1.51907,2.54822,0.910099,-1.02317,1.6274,0,1.24133,1.02546,0.981866,0.660515,1.03667,0.988141,0.961036,1
0.275795,2.32968,-0.132853,1.14392,0.503728,1.18998,-0.260456,-1.2545,2.17308,0.465088,0.145766,-0.233787,0,0.709159,-0.367568,0.882489,2.54822,0.490465,-1.29217,-1.60563,0,0.836832,0.868743,0.976251,0.723024,1.0758,0.974444,0.82085,1
1.94795,-1.58178,0.804965,0.192316,-0.116094,0.686046,-1.07343,-0.361949,2.17308,0.522122,-1.11313,-1.10487,0,0.901464,-1.0366,1.60087,2.54822,1.13963,-0.00962175,-1.16503,0,0.603262,0.750216,0.989365,0.731226,0.960906,0.745552,0.752347,1
0.738808,1.78036,0.467055,1.50588,0.0262741,2.43501,-0.632782,-1.63923,0,2.27822,2.24879,-0.0051969,0,0.821732,1.2991,-0.200457,2.54822,1.64129,1.21879,1.45149,3.10196,0.375185,1.36987,0.996477,0.735622,0.884733,0.851808,0.782634,1
1.13813,0.54342,-0.289879,0.766306,0.751762,1.16497,0.609956,0.580592,2.17308,1.23096,-0.371976,-1.41003,0,0.714779,-0.465874,1.7157,0,1.10044,0.285198,-0.781028,0,0.874454,1.23318,1.04417,0.619312,0.807478,0.751462,0.688887,1
1.08232,-1.21167,-0.442465,0.7012,-0.583521,0.427622,1.92498,-1.18132,0,0.54831,0.840298,0.810506,2.21487,1.43957,-0.612424,0.584042,2.54822,0.919836,0.597506,-1.68221,0,1.05353,0.784881,0.999368,0.941239,0.822285,0.913963,0.973689,1
0.603564,0.173312,1.26661,0.805889,-0.614546,1.073,1.25757,0.252956,0,1.94294,0.835442,1.5684,1.10744,1.14628,0.788448,-0.209332,0,0.636266,0.841524,-1.56123,0,0.903894,1.04223,0.986755,1.09785,1.18485,1.20069,1.03317,1
0.807985,0.358366,-1.38462,0.749753,-0.501052,0.615142,-1.21108,-0.157384,0,0.758569,-0.714871,-0.597203,0,1.18404,0.367003,1.38452,0,0.724136,2.39307,0.270081,0,0.931887,1.20567,0.98469,0.676888,0.589036,0.883033,0.812098,1
0.688846,-0.300037,1.18061,0.824527,0.122239,1.12558,-2.06267,-1.45573,0,1.54521,0.835442,0.0997689,0,1.03722,0.384298,-0.566585,0,1.77882,0.432607,1.25893,3.10196,1.00275,0.963263,0.992284,0.93003,0.640385,0.763252,0.760676,1
2.95194,1.19501,-0.193333,0.413636,-1.11277,2.9449,-0.936783,1.23143,0,1.22227,-0.039766,-0.525627,2.21487,1.14786,0.737474,-0.976534,1.27411,1.11432,0.63998,0.277849,0,0.823621,1.03538,1.12727,0.863889,0.743156,0.832368,0.749125,1
1.01241,-0.687676,0.447635,0.977096,0.574149,2.62015,1.26648,-1.52725,2.17308,3.37018,-0.36809,0.297843,0,1.25868,-0.569643,-0.288659,2.54822,0.536713,-2.24658,1.63794,0,3.0041,1.81049,0.977832,2.3965,3.21938,3.21145,2.37311,1
0.441052,0.35934,0.569149,1.42567,-1.38326,1.11843,1.20706,-0.531588,0,1.52243,1.10548,0.484266,2.21487,1.9652,-0.389414,1.17927,1.27411,1.40616,-1.68027,1.73061,0,0.8617,1.43658,1.07932,1.0082,1.92154,1.49767,1.21857,1
1.64306,-0.418861,0.323901,1.08672,-0.112,1.18274,-0.288182,-1.57382,0,0.515071,-0.365176,-1.1254,0,0.323494,1.2108,1.06167,0,0.849004,-0.216995,0.850519,3.10196,0.832971,0.632256,0.988708,0.611509,0.459972,0.481273,0.555829,1
1.00454,-0.680858,-0.355352,0.767664,0.925101,1.40141,-0.79518,-1.48456,2.17308,0.749378,-0.899432,1.47575,2.21487,1.66015,0.316029,0.0265328,0,0.769897,-0.933223,-0.886461,0,0.892227,1.17358,1.11256,0.792055,0.693148,0.812835,0.756576,1
0.547563,0.537577,1.04189,2.01136,-0.364468,2.12684,-0.0624099,0.469717,0,1.23247,0.83447,1.41028,0,2.56477,0.560886,-1.4059,2.54822,3.08153,0.392632,-1.01354,3.10196,3.05483,2.64949,1.38708,1.34317,0.760966,1.89313,1.54599,1
1.09458,1.17747,1.67832,0.0900518,-1.57321,0.441638,0.744627,0.239097,0,0.567951,1.91367,-0.371384,0,1.42587,-0.0562625,1.50379,2.54822,0.744582,-0.293614,-0.145096,3.10196,0.885232,0.794565,0.987551,0.687538,0.793051,0.849961,0.762542,1
1.78342,-0.93409,0.263976,0.890329,-0.863283,0.390522,0.559454,0.188094,0,0.91343,2.72962,1.59559,0,0.723209,0.399772,-0.558818,0,1.00478,-0.453517,-1.21109,3.10196,0.886301,0.700496,1.48286,0.910922,0.634068,0.852409,0.754326,1
0.593681,-0.328282,-1.47118,0.839747,-0.151829,1.18155,-0.727844,1.66606,0,1.58538,-0.469113,-0.265967,2.21487,0.51299,0.0547878,1.15098,0,0.534522,1.18132,0.707906,0,0.849173,0.601124,0.985157,0.759735,0.927517,0.959861,0.805655,1
1.33597,-1.5886,-1.63653,0.775193,1.41242,0.335282,-1.94088,1.46815,0,0.895048,-0.891661,0.0459504,2.21487,1.35527,-1.39979,0.33663,0,0.83586,-0.981526,-1.36923,3.10196,0.921565,0.821027,0.991184,1.20695,0.753817,0.801205,0.804895,1
1.33395,-1.55646,0.731169,1.02045,-0.00133199,0.757408,0.245552,-1.20682,2.17308,0.40755,-1.44729,-0.816915,2.21487,0.606947,-1.30057,-1.55679,0,0.749451,-0.627577,-0.148981,0,0.829662,1.13992,0.990216,0.709188,0.851249,1.02492,0.837497,1
0.576113,0.871648,1.37536,0.395522,1.0965,0.569522,-0.724874,-0.922979,0,1.00509,0.128282,-0.211593,0,1.38214,1.22355,-1.55901,1.27411,0.687869,-0.446854,0.111376,0,0.77343,0.989859,0.979509,1.0062,0.886795,0.936628,0.829848,1
2.54602,-0.168551,1.18726,1.96918,1.01409,1.43796,1.33183,-0.608649,0,0.6863,-0.534195,1.66217,0,1.16946,0.143992,-0.924389,2.54822,1.06345,0.0644995,0.359977,1.55098,0.955519,0.938236,0.956463,0.841942,0.781349,0.970607,0.878751,1
0.52304,1.92548,0.353863,0.95907,-1.55894,0.519779,1.8923,-1.08042,0,0.560396,1.12685,-0.371939,0,1.22812,-0.166403,1.19259,1.27411,1.31075,0.104475,-0.15009,3.10196,0.813201,0.925609,0.987585,1.09603,0.919584,0.926941,0.850583,1
0.745396,-0.475351,-1.69479,1.48458,1.12893,2.53789,-1.11899,-0.62029,2.17308,2.3967,2.08851,0.3733,0,2.38248,0.850345,-1.56123,2.54822,2.25054,0.331836,1.46869,0,0.844438,1.03594,0.986421,2.2386,4.40056,2.22753,1.75449,1
0.992641,1.33526,-0.625018,0.295471,-1.51318,0.862024,-0.559505,1.42324,1.08654,0.712614,0.545972,0.941446,2.21487,0.378113,1.48934,0.974575,0,0.709532,-2.2241,-0.698901,0,0.974032,0.968004,0.994623,0.801666,0.839999,0.85201,0.738648,1
0.529811,1.18624,-1.62821,0.697599,-1.05014,0.947219,0.863455,0.236879,2.17308,0.509783,-1.53762,1.35146,0,0.730409,-0.0289551,1.57092,0,0.559836,-0.701698,-0.724427,0,0.82163,0.626741,0.998629,1.08266,0.829514,0.917226,0.81385,1
0.819332,-0.035117,-0.965702,0.890891,1.43067,0.832618,0.615898,0.381017,0,0.658853,1.66111,-0.674879,0,1.06479,0.94137,-1.73042,2.54822,0.541094,1.34038,-1.53682,3.10196,0.838407,0.848826,0.987456,0.692369,0.196962,0.719571,0.693939,1
0.71703,0.0710456,-0.775385,0.731171,1.34847,0.726079,-0.339674,-0.349753,2.17308,0.794451,-1.68139,0.105317,0,0.97663,-1.34062,1.36511,0,0.829045,-2.06336,0.835536,0,0.762476,1.17708,0.988421,0.765278,0.97839,0.943291,0.850972,1
0.452215,-1.27206,1.20669,0.395505,-1.34118,0.830511,-0.617929,-0.034313,2.17308,0.622593,0.40318,1.57506,2.21487,0.861423,0.705616,-0.665882,0,0.610952,0.141952,1.1191,0,0.836563,0.948481,0.990124,0.590403,1.19728,0.735043,0.663515,1
0.327037,2.07547,0.657372,1.57122,1.62729,0.45144,0.75651,-0.28101,2.17308,0.542015,-0.904289,-0.730917,1.10744,0.374425,0.162197,0.20072,0,0.536956,1.21546,0.606912,0,0.382337,0.709952,0.982887,0.858479,0.750464,0.865898,0.681205,1
0.970497,1.00313,0.803301,0.883684,-1.67838,0.93531,-0.14955,1.18985,2.17308,1.85116,0.358497,-0.154446,0,1.60957,-0.110877,-1.69714,2.54822,1.04689,-1.63279,-0.400356,0,0.952482,1.23285,1.0101,0.918888,0.784238,1.03364,1.11954,1
1.20987,-0.0117418,0.995283,0.873941,-1.19428,1.54981,0.801071,-0.523272,0,1.62365,-0.818808,0.954207,2.21487,1.31453,-0.5214,1.59311,2.54822,1.33752,0.0461774,-0.165628,0,1.09823,1.76698,1.31138,1.09317,0.871341,1.6186,1.29853,1
